,id,label,text,triple
838,9563.json,True,We in this state saw more job creation in the last three years since Ive been governor than you saw in the whole eight years of Doyles time as governor.,
839,8641.json,True,Onethird of all bank tellers are on public assistance.,
840,309.json,True,Bill Clintons peace dividend . . . cut the military 25 and 30 percent.,
841,5261.json,True,We wiped out a 3.6 billion deficit without raising taxes.,
842,2664.json,True,Mr. Hurt would reopen that darn Medicare doughnut hole.,
843,2780.json,True,Animal abuse is often an indicative trait of future acts of violence against humans.,
844,2996.json,False,"Says that all those who do not answer directly to the president, theyve said repealing Dont Ask, Dont Tell is a terrible idea.",
845,5872.json,True,There has not been a Democratic woman in Congress from New Jersey in almost four decades.,
846,3734.json,True,The Obama administration increased the deportation of illegal immigrants convicted of crimes by 70 percent.,
847,11356.json,True,"Six of the 10 richest counties in the United States surround Washington, D.C.",
848,13394.json,True,"The FBI has reopened its investigation into Hillary Clinton ... and discovered another 650,000 emails.",
849,998.json,True,"About halfway through fiscal year 2009, Washington has run out of money.",
850,1528.json,False,Says shes tried over 100 jury cases in Travis County courts.,
851,13215.json,True,Kelly Ayotte voted to give big oil more than 20 billion in tax breaks.,
852,5709.json,True,The average age of members of the House of Representatives is 57 years old.,
853,3878.json,False,Says Panasonic stayed in New Jersey because of the Business Retention and Relocation Assistance Grant BRRAG program.,
854,5790.json,True,"At the same time gas prices have increased, the share of the oil market controlled by speculators has more than doubled over the past 10 years.",
855,3335.json,True,"Most federal employees do not have collective bargaining for benefits, nor for pay.",
856,12676.json,True,AfricanAmericans dont use drugs at a higher level than whites but wind up going to prison six times more.,
857,2902.json,True,On offshore oil drilling.,
858,1974.json,False,"When Obama went to Pakistan in 1981, he could not have been traveling as a U.S. citizen.",
859,6188.json,True,"No one in Rhode Island  not just children, no one in Rhode Island  should eat more than one serving of freshwater fish caught in our state each month.",
860,2776.json,True,The interest on the debt now is going to approach in the next couple of years ... what we spend in the national defense budget.,
861,7794.json,True,Says President Barack Obamas proposed budget includes two new tax increases that would collect about 14 billion.,
862,8940.json,True,"The prosecution of state Sen. Don Balfour cost less than 100, excluding prosecutors salaries.",
863,6512.json,True,Says U.S. Senate rival Tammy Baldwin wants a completely governmentcontrolled health care system that goes far beyond Obamacare and is a Medicare system for all.,
864,12352.json,False,"You have to be a citizen to vote, but with sameday voter registration, you have places where people just walk in and vote.",
865,3900.json,True,Rhode Island continues to have the highest rates of substance abuse in the country.,
866,13472.json,True,"Texas AM University  Commerce offers counseling, safe spaces for students who are afraid of Presidentelect Trump.",
867,7770.json,True,"Wars in Afghanistan and Iraq have cost every U.S. family 45,000.",
868,2651.json,True,"Jerry Brown gave California state employees collective bargaining powers and now, state employees can retire at 55 with much of their salary for life.",
869,8368.json,False,Obama has jumped the shark and ordered the ocean closed!,
870,12135.json,False,An image in a ChrisAbele TV ad depicts wealthy citizens who would benefit from a lake created by the controversial Estabrook Dam.,
871,13263.json,True,Says Donald Trumps plan to repeal the estate tax would mean the Walmart Walton family would get a 53 billion tax break.,
872,9360.json,False,"In 2007, Ed Gillespie was paid 300,000 to be the frontman for a coalition that made the individual mandate the centerpiece of its health reform plan.",
873,11714.json,True,Only nine coalition nations with the U.S. are truly actively involved in fighting the Islamic State.,
874,12622.json,False,"Says Hillary Clinton presided over 6 billion lost at the State Department, sold uranium to the Russians through her faux charity, illegally deleted public records, and murdered an ambassador.",
875,5271.json,False,"Studies show that if we opened one reserve in Alaska now, in five years, gas prices could be at 2 a gallon.",
876,10514.json,True,Oil companies can obtain an acre of public land for less than the price of a Big Mac.,
877,539.json,True,"When he was asked a few years ago whether he could see himself lifting the cap on the payroll tax, McCain said, I could. But today hes attacking me for holding the very same position.",
878,3675.json,False,"Says that while his plan would narrow the time for early voting, it still will be one of the most aggressive early voting time frames in America.",
879,12897.json,False,The director of the FBI said that we cannot properly vet people coming from the Middle East.,
880,12907.json,True,"Says his fatherinlaw, former Gov. Linwood Holton, integrated Virginia public schools.",
881,6764.json,False,Says Barack Obama has added 16 trillion to the national debt.,
882,11627.json,True,"Instead of fighting ISIS, the Saudis have focused more on a campaign to oust Iranbacked Houthi rebels in Yemen.",
883,12706.json,False,Hillary Clinton is for open borders.,
884,10960.json,False,"Says the California flag was supposed to be apear, not a bear.",
885,8482.json,False,Texas Governor Rick Perrys voter ID law is a blatant effort to defeat Wendy Davis by disenfranchising tens of thousands of women voters.,
886,5783.json,True,"The number of new businesses started per year has dropped by 100,000 during this presidents term.",
887,9155.json,True,More than 3 million young adults ... have gained insurance under the Affordable Care Act by staying on their familys plan.,
888,6071.json,True,"As governor of Massachusetts, Romney reduced unemployment to just 4.7 percent.",
889,5853.json,False,Says Rep. Paul Ryans budget proposal would effectively double the interest paid out on existing and future student loans.,
890,3464.json,False,On the president unilaterally authorizing a military attack that does not involve stopping an actual or imminent threat to the nation.,
